Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Stock Left,Auto Reorder,Reorder Quantity,Supplier Name,Supplier Email,Payment Mode,Delivery Status
ORD1617,2024-06-03,2024-06-05,CUST942,Matthew Cunningham,Corporate,PROD1651,File Folder,Office Supplies,South,Oregon,New Stacyhaven,5,3613,0,18065.0,13291.62,4773.38,46,No,0,"Hill, Ballard and Allen",theresa33@robinson.net,Credit Card,Delivered
ORD1618,2026-02-06,2026-02-13,CUST577,Stacey Macias,Consumer,PROD3137,Cooking Oil,Grocery,East,Arkansas,New Dwayneport,9,4890,15,37408.5,31561.3,5847.2,49,No,0,"Kline, Steele and Mann",jimeneztheresa@johnston-roberson.biz,Net Banking,Returned
ORD1619,2025-05-27,2025-05-31,CUST279,Daniel Brown,Home Office,PROD1272,Dining Table,Furniture,South,Kentucky,North Joshua,7,378,0,2646.0,2102.13,543.87,33,No,0,"Parker, Love and Watson",michelleadams@mccarthy.com,Credit Card,Delivered
ORD1620,2024-08-20,2024-08-26,CUST920,Regina Anderson,Home Office,PROD4462,Pen,Office Supplies,West,North Carolina,Hernandezport,9,1024,10,8294.4,5668.88,2625.52,11,No,0,"Gomez, Arias and Bryant",fadkins@lane.net,Net Banking,Delivered
ORD1621,2025-11-28,2025-12-05,CUST327,Tracy Brown,Consumer,PROD6328,File Folder,Office Supplies,West,Delaware,West Jennifer,2,564,15,958.8,625.75,333.05,30,No,0,"Garcia, Reynolds and Jones",pbrock@williams.info,UPI,Delivered
ORD1622,2025-07-07,2025-07-13,CUST254,Sean Stephens,Home Office,PROD7687,Stapler,Office Supplies,West,New Jersey,South Jasonmouth,8,1666,0,13328.0,10939.61,2388.39,13,No,0,"Cisneros, Brown and Mercer",petersannette@sanchez.net,Credit Card,Pending
ORD1623,2024-09-26,2024-09-28,CUST391,Valerie Ramos,Home Office,PROD3857,Study Table,Furniture,West,Kentucky,West Bernardville,3,3297,15,8407.35,5101.28,3306.07,41,No,0,Colon-Rodgers,stevenleonard@ford-garcia.com,UPI,Cancelled
ORD1624,2026-01-13,2026-01-16,CUST206,Nicholas Cooper,Corporate,PROD9031,Dining Table,Furniture,North,Delaware,New Lauraburgh,4,3265,0,13060.0,9723.02,3336.98,14,No,0,Rush-Villa,shepherdalexandra@hill-mueller.com,Credit Card,Pending
ORD1625,2024-08-30,2024-09-05,CUST279,Becky Clements,Home Office,PROD4243,Office Chair,Furniture,East,Kentucky,Erinview,3,4254,10,11485.8,8833.69,2652.11,43,No,0,"Davis, Castillo and Buchanan",grichards@lloyd.net,Cash,Delivered
ORD1626,2024-06-29,2024-07-02,CUST894,William Ellis,Home Office,PROD4871,Cooking Oil,Grocery,North,Oklahoma,Lindaland,1,3986,15,3388.1,2917.82,470.28,33,No,0,"Schwartz, Hampton and Brooks",markaustin@santos.com,UPI,Returned
ORD1627,2026-03-04,2026-03-09,CUST621,Andrea Washington,Consumer,PROD9624,Mouse,Electronics,South,South Carolina,New Gerald,5,1599,15,6795.75,5154.82,1640.93,16,No,0,Thompson LLC,ericksonbobby@harper.com,UPI,Returned
ORD1628,2024-04-17,2024-04-19,CUST212,Linda Garner,Corporate,PROD2356,Headphones,Electronics,North,Mississippi,Hamptonstad,3,3906,15,9960.3,6762.32,3197.98,5,Yes,35,Riddle-Park,mitchellricardo@mccann.com,Credit Card,Returned
ORD1629,2025-06-30,2025-07-06,CUST745,Alan Adams,Home Office,PROD9148,Mouse,Electronics,South,Iowa,New Ashley,7,1705,0,11935.0,9661.24,2273.76,39,No,0,Townsend-Rich,rothrichard@hodges.com,Net Banking,Cancelled
ORD1630,2025-07-03,2025-07-07,CUST526,Kevin Matthews,Consumer,PROD5118,Notebook,Office Supplies,North,Iowa,Morganmouth,1,3178,20,2542.4,2169.45,372.95,33,No,0,"Thomas, Webb and Baker",johnstonmary@love.biz,Cash,Delivered
ORD1631,2025-04-02,2025-04-08,CUST867,Adam White,Home Office,PROD7657,Dining Table,Furniture,East,Arkansas,Lyonsside,10,2548,5,24206.0,16323.78,7882.22,46,No,0,Vega-Williams,zneal@smith-porter.com,Credit Card,Delivered
ORD1632,2025-08-23,2025-08-27,CUST613,Sabrina Morrison,Home Office,PROD5908,Snacks,Grocery,North,Texas,Vasquezberg,10,615,15,5227.5,4444.04,783.46,46,No,0,Martin and Sons,dylan39@ochoa.com,UPI,Delivered
ORD1633,2024-04-30,2024-05-05,CUST498,Brian Riley,Home Office,PROD1504,Notebook,Office Supplies,West,Alaska,Lake Kellyhaven,3,3961,0,11883.0,7157.3,4725.7,44,No,0,Weaver Group,leah00@russell.com,Net Banking,Delivered
ORD1634,2025-04-04,2025-04-10,CUST273,Vicki Stevens,Corporate,PROD8522,Sugar,Grocery,West,Minnesota,West Christopher,9,4096,10,33177.6,22137.14,11040.46,17,No,0,"Horne, King and Rangel",dawnnixon@smith.com,Cash,Pending
ORD1635,2024-12-24,2024-12-27,CUST536,Deborah Smith,Corporate,PROD8602,Laptop,Electronics,South,Arkansas,East Barbara,1,4667,20,3733.6,2872.41,861.19,42,No,0,"Hill, Jackson and Rowe",davistheresa@gomez.org,Cash,Pending
ORD1636,2026-02-25,2026-02-28,CUST807,Nancy James,Consumer,PROD3978,Stapler,Office Supplies,West,Arkansas,Floydmouth,7,2873,10,18099.9,14520.9,3579.0,15,No,0,Evans-Perez,mcdonaldmitchell@richard.com,UPI,Pending
ORD1637,2025-10-25,2025-10-30,CUST534,David Fisher,Corporate,PROD4971,Juice Pack,Grocery,South,New York,North Patriciaville,3,4472,15,11403.6,7508.35,3895.25,3,Yes,37,Martin-Brooks,krystalmooney@rasmussen-williams.com,Net Banking,Cancelled
ORD1638,2025-06-09,2025-06-14,CUST836,Scott Ho,Home Office,PROD8474,Office Chair,Furniture,East,California,Port Tracyland,3,2295,15,5852.25,4676.57,1175.68,12,No,0,Powell PLC,tabitha17@lucas.com,Cash,Returned
ORD1639,2024-09-22,2024-09-23,CUST883,Aaron Brown,Consumer,PROD6224,Cooking Oil,Grocery,South,Michigan,Christyside,1,4955,15,4211.75,3598.37,613.38,41,No,0,Ferguson Ltd,donald70@smith-patterson.com,Net Banking,Pending
ORD1640,2024-07-23,2024-07-28,CUST434,William Johnson,Corporate,PROD7426,Office Chair,Furniture,East,Iowa,Port Paul,1,4768,20,3814.4,3194.37,620.03,49,No,0,Moore Group,kelly58@miller.com,Net Banking,Returned
ORD1641,2025-12-29,2025-12-30,CUST747,Ashley Moore,Corporate,PROD7876,Rice Bag,Grocery,South,Idaho,West John,2,4366,5,8295.4,5309.18,2986.22,35,No,0,Bennett-Logan,rdoyle@velasquez.com,Net Banking,Pending
ORD1642,2024-04-30,2024-05-06,CUST254,Nicholas Brown,Consumer,PROD6536,File Folder,Office Supplies,South,California,Reedmouth,6,4260,10,23004.0,16540.81,6463.19,14,No,0,"Smith, Bauer and Burton",harveysharon@fuentes.com,UPI,Pending
ORD1643,2024-09-17,2024-09-18,CUST461,Jenny Garza,Home Office,PROD6711,Pen,Office Supplies,West,Iowa,Michaeltown,7,2563,0,17941.0,13467.35,4473.65,12,No,0,"Singh, Gibson and Hubbard",webbkarl@kelley.net,UPI,Pending
ORD1644,2024-07-15,2024-07-19,CUST501,Jonathan Gregory,Home Office,PROD7652,Dining Table,Furniture,West,South Carolina,Lake Kimberlyfurt,4,2298,15,7813.2,6185.92,1627.28,13,No,0,West-Campbell,erik72@gross.com,Credit Card,Cancelled
ORD1645,2024-12-11,2024-12-18,CUST828,Amanda Lopez,Corporate,PROD6628,Juice Pack,Grocery,East,Mississippi,Schroedershire,9,4855,15,37140.75,27862.03,9278.72,14,No,0,"Diaz, Sims and Stewart",michaelmays@gill.com,Credit Card,Returned
ORD1646,2025-12-29,2025-12-30,CUST986,Denise Butler,Home Office,PROD9906,Laptop,Electronics,West,Montana,New Stephanie,1,2032,5,1930.4,1509.52,420.88,12,No,0,Wheeler-Olson,roger37@choi.biz,Cash,Returned
ORD1647,2025-11-22,2025-11-28,CUST277,Bryan Boyd,Home Office,PROD3482,Calculator,Office Supplies,North,South Carolina,Melendezstad,9,223,10,1806.3,1280.63,525.67,40,No,0,Castro-Hill,omejia@davis.org,Cash,Delivered
ORD1648,2024-04-22,2024-04-24,CUST883,Micheal Scott,Corporate,PROD5349,Keyboard,Electronics,West,Ohio,Vanessaborough,4,3057,15,10393.8,7069.7,3324.1,31,No,0,"Hurst, White and Hall",gregerickson@long.com,Credit Card,Pending
ORD1649,2025-11-22,2025-11-27,CUST467,Veronica Ayers,Home Office,PROD4666,Keyboard,Electronics,South,New York,Lake Allisonview,6,1286,5,7330.2,5074.43,2255.77,1,Yes,47,Moore-Shepherd,phillipsraymond@lam-knight.net,UPI,Returned
ORD1650,2025-05-31,2025-06-07,CUST849,Bradley Frost,Consumer,PROD6924,Mouse,Electronics,South,Alaska,Port Jody,6,730,20,3504.0,2837.55,666.45,0,Yes,37,Burns Group,briandecker@bradley.com,Credit Card,Delivered
ORD1651,2025-02-22,2025-03-01,CUST744,George Browning,Consumer,PROD6004,Study Table,Furniture,South,New Jersey,Lake Andrewchester,10,534,15,4539.0,3477.43,1061.57,11,No,0,"West, West and Macias",markhammond@little.com,UPI,Cancelled
ORD1652,2026-02-02,2026-02-03,CUST944,Ashley Ellis,Home Office,PROD3916,Office Chair,Furniture,North,Georgia,Williamside,5,2271,5,10787.25,8669.36,2117.89,24,No,0,Powers-Rodgers,jeremyevans@hart.info,UPI,Cancelled
ORD1653,2025-07-02,2025-07-05,CUST805,Whitney Miller,Corporate,PROD7992,File Folder,Office Supplies,South,Massachusetts,Jenniferfurt,3,2906,20,6974.4,4511.94,2462.46,15,No,0,Curtis-Williams,adamsparks@foster.com,UPI,Cancelled
ORD1654,2025-06-15,2025-06-21,CUST899,Megan Blevins,Consumer,PROD2260,Notebook,Office Supplies,West,Missouri,Lake Bobby,10,1160,15,9860.0,7814.06,2045.94,18,No,0,Wright-Moyer,robertlyons@logan.info,Cash,Cancelled
ORD1655,2025-01-27,2025-01-29,CUST767,Mrs. Latoya Thompson,Consumer,PROD2917,File Folder,Office Supplies,South,Minnesota,New Pamela,2,3592,15,6106.4,3949.5,2156.9,45,No,0,Martinez LLC,barnettamanda@wood-brown.com,Cash,Delivered
ORD1656,2024-11-17,2024-11-19,CUST214,Samuel Davidson,Corporate,PROD6187,Study Table,Furniture,East,Utah,Lake Jake,8,1694,20,10841.6,9187.37,1654.23,43,No,0,Flynn-Hunt,katherinedaniels@moore-nelson.com,Credit Card,Pending
ORD1657,2024-11-16,2024-11-19,CUST486,Danny Rocha,Corporate,PROD3107,Monitor,Electronics,South,Virginia,Lyonsmouth,6,3333,5,18998.1,14092.51,4905.59,29,No,0,Kirby Inc,ljohnson@marshall-bradley.org,Credit Card,Returned
ORD1658,2025-08-01,2025-08-03,CUST357,Tim Gardner,Corporate,PROD9203,Headphones,Electronics,South,Wisconsin,West Robertburgh,4,398,15,1353.2,1023.58,329.62,28,No,0,"Trujillo, Daniels and Cortez",cindy34@walker.com,Cash,Cancelled
ORD1659,2026-03-19,2026-03-22,CUST140,Scott Austin,Consumer,PROD9562,Study Table,Furniture,South,West Virginia,New Nicholeshire,3,3146,5,8966.1,6455.1,2511.0,37,No,0,"Hunter, Mckinney and Alexander",jeffreywyatt@kim.biz,Credit Card,Pending
ORD1660,2024-12-05,2024-12-08,CUST562,Anthony Abbott,Home Office,PROD1937,Laptop,Electronics,North,North Dakota,Markside,5,1170,15,4972.5,3950.08,1022.42,44,No,0,Craig-French,ronaldduncan@harris.com,Cash,Returned
ORD1661,2026-01-04,2026-01-07,CUST815,Jennifer Mason,Consumer,PROD7934,Pen,Office Supplies,North,Washington,Port Danielchester,9,4535,5,38774.25,33250.17,5524.08,0,Yes,46,"Alexander, Willis and Murphy",graypatrick@morris.biz,Cash,Cancelled
ORD1662,2024-12-03,2024-12-07,CUST244,Zachary Jacobs,Consumer,PROD8431,Calculator,Office Supplies,East,Ohio,Gonzalezburgh,8,2826,15,19216.8,14213.6,5003.2,38,No,0,Jones-Russell,curtischarles@sweeney.info,UPI,Delivered
ORD1663,2026-03-15,2026-03-22,CUST599,Hannah Torres,Consumer,PROD1456,Pen,Office Supplies,North,New York,Mckinneyport,4,2646,5,10054.8,6550.25,3504.55,9,Yes,39,Moore-Leon,rdominguez@hooper-curry.com,UPI,Pending
ORD1664,2024-06-04,2024-06-09,CUST896,Daniel Rivera,Corporate,PROD7233,Sofa,Furniture,East,Louisiana,Brownbury,5,855,10,3847.5,3398.69,448.81,26,No,0,Johnson Ltd,bevans@mcmahon.info,Credit Card,Cancelled
ORD1665,2026-03-10,2026-03-16,CUST910,Sean Banks,Home Office,PROD4078,Bookshelf,Furniture,East,New Jersey,Jessicaville,10,3753,5,35653.5,25123.14,10530.36,42,No,0,Jacobson-Gill,meganeaton@lin-hunt.com,Cash,Returned
ORD1666,2025-09-07,2025-09-11,CUST366,Connor Duncan,Consumer,PROD6598,Mouse,Electronics,East,North Carolina,South Steven,2,2663,20,4260.8,3186.37,1074.43,48,No,0,Vazquez-Wood,elizabethgibson@bush-haney.com,Cash,Delivered
ORD1667,2024-07-21,2024-07-27,CUST178,Scott Cox,Corporate,PROD7709,Headphones,Electronics,East,Vermont,Brownborough,3,469,15,1195.95,1052.51,143.44,40,No,0,"Wallace, Davis and Barnes",cassandra25@mcgrath.com,UPI,Cancelled
ORD1668,2026-01-03,2026-01-08,CUST465,Jose Smith,Corporate,PROD9075,Notebook,Office Supplies,North,New Jersey,Port Michellechester,6,4390,10,23706.0,21031.67,2674.33,49,No,0,"Hill, Savage and Parsons",zchavez@osborne-green.com,Net Banking,Delivered
ORD1669,2025-04-02,2025-04-04,CUST402,Frank Ramos,Home Office,PROD5760,File Folder,Office Supplies,North,Iowa,Oliverfort,9,2322,5,19853.1,13626.67,6226.43,5,Yes,40,"Gordon, Payne and Greer",alexandriagonzalez@solis-hart.com,UPI,Returned
ORD1670,2025-08-15,2025-08-22,CUST751,Edward Martinez,Corporate,PROD3989,Office Chair,Furniture,North,Wyoming,Susanview,8,4372,0,34976.0,21510.08,13465.92,4,Yes,39,"Roberts, Garcia and Guerrero",tammy13@mendoza-cummings.com,Net Banking,Pending
ORD1671,2024-08-09,2024-08-10,CUST111,David Ramirez,Consumer,PROD7149,Snacks,Grocery,West,Illinois,New Karen,1,4364,0,4364.0,3460.21,903.79,30,No,0,"Johnson, Figueroa and Allison",robert74@montgomery.net,Credit Card,Returned
ORD1672,2024-11-08,2024-11-11,CUST848,Mary Adams,Consumer,PROD7388,Dining Table,Furniture,South,North Carolina,Vickiton,6,4648,0,27888.0,22256.5,5631.5,50,No,0,Stanton Inc,meyerlindsay@dawson.com,Credit Card,Cancelled
ORD1673,2025-10-23,2025-10-28,CUST227,David Page,Consumer,PROD5917,Calculator,Office Supplies,West,Mississippi,Roblesside,2,2891,15,4914.7,3038.3,1876.4,36,No,0,Blanchard-Martinez,johnsonrichard@clark-smith.com,UPI,Pending
ORD1674,2025-08-28,2025-08-29,CUST282,Pamela White,Consumer,PROD7945,Headphones,Electronics,East,Ohio,Laurafurt,3,1740,10,4698.0,3068.96,1629.04,18,No,0,"Montoya, Adams and Hamilton",parkerrobert@howard.com,Net Banking,Pending
ORD1675,2024-08-04,2024-08-07,CUST922,Desiree Gonzalez,Consumer,PROD6795,Notebook,Office Supplies,South,South Dakota,Millerstad,7,1628,20,9116.8,7697.03,1419.77,13,No,0,Dickerson-Anderson,andersonamber@flores.com,Credit Card,Delivered
ORD1676,2025-12-08,2025-12-09,CUST342,Katherine Rodriguez,Home Office,PROD3418,Bookshelf,Furniture,North,New Mexico,New Amanda,5,1684,0,8420.0,5721.96,2698.04,12,No,0,Gibson PLC,mcdanieljohn@olson.com,Credit Card,Pending
ORD1677,2025-08-29,2025-09-04,CUST556,Michelle Hutchinson,Corporate,PROD3339,Study Table,Furniture,West,New Hampshire,Delgadofurt,1,852,10,766.8,461.81,304.99,10,No,0,Collins-Tucker,blaketina@page.com,Credit Card,Delivered
ORD1678,2024-11-22,2024-11-23,CUST882,Barbara Edwards,Consumer,PROD1508,Juice Pack,Grocery,West,Washington,Davishaven,1,4763,10,4286.7,2850.24,1436.46,35,No,0,Patel-Castro,suemack@briggs-fleming.net,UPI,Delivered
ORD1679,2025-12-26,2025-12-29,CUST250,Brenda Reed,Corporate,PROD3787,Keyboard,Electronics,South,South Carolina,New Stephen,3,1524,0,4572.0,3864.91,707.09,22,No,0,Dixon-Pacheco,donaldgriffin@nelson.info,Net Banking,Pending
ORD1680,2025-05-17,2025-05-19,CUST883,Angela Carlson,Home Office,PROD2948,Study Table,Furniture,North,Idaho,New Michaelmouth,2,1825,10,3285.0,2916.79,368.21,41,No,0,Hogan LLC,ocarpenter@bailey-garcia.com,Cash,Pending
ORD1681,2025-01-23,2025-01-28,CUST191,Michael Pace,Home Office,PROD1462,Headphones,Electronics,South,Kentucky,Stevensport,2,2393,10,4307.4,3810.36,497.04,22,No,0,Allen-Wolfe,thenry@ford.com,UPI,Delivered
ORD1682,2024-11-12,2024-11-15,CUST317,Andrew Flores,Corporate,PROD5233,File Folder,Office Supplies,West,Texas,New Markland,7,1719,5,11431.35,9116.45,2314.9,21,No,0,Martin LLC,nhughes@dennis.com,Net Banking,Returned
ORD1683,2024-04-26,2024-04-29,CUST259,Michael Peterson,Consumer,PROD9017,Mouse,Electronics,East,Washington,Michelleport,3,4896,15,12484.8,10411.8,2073.0,29,No,0,"Hughes, Carey and Short",vgilbert@harmon.com,UPI,Delivered
ORD1684,2024-07-31,2024-08-05,CUST808,Katherine Walsh,Corporate,PROD9314,Bookshelf,Furniture,North,Kansas,East Steven,5,2348,0,11740.0,8039.92,3700.08,37,No,0,Patrick-Rosales,anne53@beck.com,Net Banking,Returned
ORD1685,2025-09-27,2025-10-03,CUST528,Glenn Baker,Corporate,PROD1500,Snacks,Grocery,South,Florida,Lake Brittany,2,2732,0,5464.0,3644.12,1819.88,42,No,0,Young-Smith,kylewoodard@mccoy.com,UPI,Returned
ORD1686,2025-03-26,2025-03-27,CUST410,Brian Horne,Home Office,PROD8413,Keyboard,Electronics,North,Arkansas,Ricardofurt,2,1460,15,2482.0,1616.02,865.98,5,Yes,36,"Griffith, Casey and Pratt",suttonlonnie@johnson.com,Net Banking,Delivered
ORD1687,2026-03-28,2026-04-01,CUST784,Bethany Grant,Corporate,PROD3652,Sofa,Furniture,South,Alaska,Kimberlyfurt,1,415,15,352.75,268.96,83.79,18,No,0,"Cannon, Rodriguez and Sparks",brianodom@ortiz-trevino.biz,Net Banking,Cancelled
ORD1688,2025-02-03,2025-02-05,CUST409,Melissa Jones,Home Office,PROD2475,Dining Table,Furniture,South,Massachusetts,Richardfurt,10,3511,10,31599.0,23107.08,8491.92,24,No,0,"Lewis, Stewart and Myers",brianhenry@glover-sweeney.org,Credit Card,Returned
ORD1689,2024-12-22,2024-12-25,CUST149,Samantha Torres,Consumer,PROD5789,Sugar,Grocery,East,Illinois,Christopherchester,9,407,15,3113.55,2405.49,708.06,7,Yes,24,Garcia Group,lsmith@harris.biz,Credit Card,Pending
ORD1690,2024-12-05,2024-12-09,CUST427,Lori Moss,Consumer,PROD5805,Laptop,Electronics,North,Delaware,Julieville,7,188,15,1118.6,898.69,219.91,25,No,0,"Allen, Perry and Douglas",gdavenport@ball.net,Credit Card,Delivered
ORD1691,2026-02-23,2026-02-28,CUST666,Adrian Walker,Corporate,PROD5312,Sofa,Furniture,North,Missouri,East Danielburgh,4,1458,0,5832.0,5229.33,602.67,4,Yes,21,"Barnes, Walker and Perry",mendozatammy@schmidt-martinez.org,UPI,Cancelled
ORD1692,2024-06-27,2024-07-03,CUST355,Jacob Richardson,Home Office,PROD1492,Bookshelf,Furniture,South,Virginia,Lake Michael,9,4504,0,40536.0,32694.98,7841.02,26,No,0,"Meyer, Taylor and Mullins",krystal46@alexander.com,Cash,Returned
ORD1693,2024-07-23,2024-07-30,CUST886,Lindsay Harris,Consumer,PROD9500,Rice Bag,Grocery,East,Alabama,Port Leefort,2,4336,5,8238.4,6975.63,1262.77,23,No,0,Jenkins-Schmitt,diane05@jackson-christian.com,Credit Card,Pending
ORD1694,2025-05-04,2025-05-06,CUST796,Jeffrey Ruiz,Consumer,PROD9357,Rice Bag,Grocery,South,Mississippi,South Alexandra,2,1489,10,2680.2,2294.93,385.27,33,No,0,Thornton and Sons,wgilbert@jacobs-carrillo.com,Cash,Pending
ORD1695,2024-04-19,2024-04-25,CUST578,Jared Carson,Consumer,PROD7000,Laptop,Electronics,West,Hawaii,East Brittany,7,4282,0,29974.0,24073.57,5900.43,29,No,0,Abbott-Morgan,baileyangela@torres-quinn.com,Credit Card,Delivered
ORD1696,2025-04-15,2025-04-18,CUST386,Hannah Wyatt,Home Office,PROD1409,File Folder,Office Supplies,West,Kansas,Kelseyland,6,1929,5,10995.3,7677.08,3318.22,22,No,0,Ramirez Ltd,jacobhampton@mitchell.info,Cash,Delivered
ORD1697,2025-07-15,2025-07-22,CUST143,David Martin,Corporate,PROD6788,Mouse,Electronics,East,Kansas,Grahamfort,10,4141,15,35198.5,29112.93,6085.57,41,No,0,Brown-Matthews,jennifer26@watson-morales.com,Cash,Cancelled
ORD1698,2026-01-22,2026-01-26,CUST553,Wayne Martin,Corporate,PROD4840,File Folder,Office Supplies,North,Tennessee,Timothychester,4,1644,0,6576.0,5363.31,1212.69,40,No,0,"Simpson, Barajas and Ashley",ghill@mitchell.com,Net Banking,Delivered
ORD1699,2024-05-26,2024-05-30,CUST221,Mark Nelson,Consumer,PROD9204,Monitor,Electronics,South,Colorado,Cindytown,9,343,15,2623.95,2233.96,389.99,3,Yes,22,Delacruz Ltd,xnielsen@hansen.com,Cash,Returned
ORD1700,2026-03-12,2026-03-14,CUST304,Manuel Downs,Home Office,PROD4391,Snacks,Grocery,South,Colorado,Salinaston,9,4683,10,37932.3,29810.55,8121.75,2,Yes,29,Porter Group,koconnor@diaz.info,Net Banking,Cancelled
ORD1701,2025-03-16,2025-03-22,CUST522,Amy Kennedy,Home Office,PROD8124,Sofa,Furniture,East,Kansas,Mcbrideburgh,2,4075,5,7742.5,6564.93,1177.57,20,No,0,Johnson-Bradley,dixonbecky@brooks.com,Credit Card,Pending
ORD1702,2025-03-21,2025-03-22,CUST199,Stephen Williams Jr.,Corporate,PROD8042,Laptop,Electronics,East,Washington,Franklinmouth,3,3645,15,9294.75,6742.75,2552.0,14,No,0,Miller-Wright,karenmunoz@johnson-green.org,Net Banking,Pending
ORD1703,2025-03-05,2025-03-09,CUST339,Gloria Johns,Consumer,PROD7149,Cooking Oil,Grocery,West,Texas,Port Melvinborough,4,453,10,1630.8,1214.63,416.17,42,No,0,"Hansen, Holmes and Castillo",randyowens@melendez-smith.com,Credit Card,Delivered
ORD1704,2024-09-14,2024-09-18,CUST577,Shirley Adams,Corporate,PROD2506,Cooking Oil,Grocery,East,Washington,South Glendaton,9,747,5,6386.85,3910.05,2476.8,5,Yes,30,"Smith, Hernandez and Evans",wilsonkatherine@bishop-jones.com,Cash,Cancelled
ORD1705,2025-03-01,2025-03-06,CUST626,Timothy Smith,Home Office,PROD5750,Mouse,Electronics,West,Tennessee,North Mitchellfurt,3,333,0,999.0,740.15,258.85,50,No,0,Riley-Lawson,reginaldbray@robinson.org,Cash,Pending
ORD1706,2024-10-23,2024-10-30,CUST139,Cody Deleon,Corporate,PROD2046,Dining Table,Furniture,West,Oregon,East Rebecca,10,1312,15,11152.0,8689.58,2462.42,39,No,0,Chavez Ltd,wwells@stephens.com,Cash,Returned
ORD1707,2024-09-04,2024-09-06,CUST471,Matthew Jenkins,Home Office,PROD9637,Mouse,Electronics,North,North Carolina,Mcdanielbury,6,825,5,4702.5,3294.63,1407.87,30,No,0,Daniel-Green,erica07@mccall.com,Cash,Pending
ORD1708,2025-10-24,2025-10-25,CUST254,Michael Williamson,Home Office,PROD6130,Monitor,Electronics,East,Utah,Port Danielton,6,1287,5,7335.9,4734.68,2601.22,20,No,0,Keller-Garcia,reyessteven@jacobs.net,UPI,Pending
ORD1709,2025-02-17,2025-02-22,CUST627,Nicholas Mckenzie,Corporate,PROD8708,Snacks,Grocery,North,Texas,East Michaelbury,7,145,5,964.25,670.68,293.57,5,Yes,48,"Johnson, Walsh and Gill",smithadam@smith-hill.net,Net Banking,Delivered
ORD1710,2024-09-29,2024-10-05,CUST164,Margaret Rogers,Home Office,PROD4567,Sugar,Grocery,North,Alaska,New Scott,3,4269,5,12166.65,7638.54,4528.11,15,No,0,Kirk LLC,markrogers@mitchell.net,Net Banking,Returned
ORD1711,2025-05-15,2025-05-18,CUST243,Wayne Hunt,Consumer,PROD9514,Bookshelf,Furniture,West,South Carolina,North Pamelahaven,2,3907,10,7032.6,4624.15,2408.45,13,No,0,Kennedy-Gonzalez,gjacobson@acevedo.com,UPI,Delivered
ORD1712,2024-12-30,2025-01-06,CUST166,Kyle Smith,Corporate,PROD7226,Study Table,Furniture,West,Florida,North Johnchester,6,1294,20,6211.2,4566.59,1644.61,43,No,0,"Spencer, Harrell and Davis",anthonywhite@howe-day.info,Net Banking,Delivered
ORD1713,2025-01-20,2025-01-26,CUST933,Christopher Williams,Home Office,PROD3958,Sofa,Furniture,East,Louisiana,North Susanhaven,5,3508,15,14909.0,11647.84,3261.16,37,No,0,Fischer-Clark,christopher73@lara-king.com,Cash,Delivered
